iter_000000_pres_20  iter_000000_pres_40  iter_000000_pres_80  iter_000000_pres_100 iter_000000_pres_120 iter_000000_pres_130
4.178263e+00         1.868574e-01         1.238750e-01         1.021431e-01         1.419246e-01         1.245101e-01        
4.960470e+00         2.164203e-01         1.340654e-01         1.135955e-01         1.039115e-01         1.193713e-01        
4.064331e+00         2.467279e-01         1.410544e-01         1.058662e-01         1.240757e-01         1.267583e-01        
8.120207e+00         2.092299e-01         1.521554e-01         1.146508e-01         1.303102e-01         1.155762e-01        
4.247196e+00         2.309266e-01         1.473905e-01         1.267704e-01         1.509557e-01         1.234699e-01        
4.354637e+00         2.245526e-01         1.422019e-01         1.048789e-01         1.318937e-01         1.169418e-01        
3.451638e+00         1.802256e-01         1.410063e-01         1.260689e-01         1.212772e-01         1.192172e-01        
3.930462e+00         2.515141e-01         1.346952e-01         1.343860e-01         1.368405e-01         1.240956e-01        
4.515545e+00         2.224750e-01         1.328419e-01         1.206010e-01         1.246222e-01         1.018408e-01        
3.969828e+00         2.208841e-01         1.394046e-01         1.156062e-01         1.228501e-01         1.288737e-01        
2.983921e+00         2.278494e-01         1.471988e-01         1.018758e-01         1.204250e-01         1.060285e-01        
3.914296e+00         2.321106e-01         1.305506e-01         1.160789e-01         1.236059e-01         1.135709e-01        
3.862876e+00         1.898088e-01         1.367503e-01         1.220133e-01         1.277849e-01         1.089206e-01        
4.297830e+00         1.754199e-01         1.368593e-01         1.147292e-01         1.175137e-01         1.430107e-01        
4.888203e+00         1.736155e-01         1.258493e-01         1.145835e-01         1.058562e-01         1.115519e-01        
3.900604e+00         1.968742e-01         1.189929e-01         1.333782e-01         1.153439e-01         1.112203e-01        
3.714243e+00         1.826091e-01         1.385282e-01         1.292527e-01         1.580276e-01         1.407961e-01        
4.554656e+00         2.074176e-01         1.391661e-01         1.114126e-01         1.409786e-01         1.059594e-01        
1.474360e+01         1.758000e-01         1.166060e-01         1.097228e-01         1.289700e-01         1.130305e-01        
7.690846e+00         2.801180e-01         1.412641e-01         9.834114e-02         1.363877e-01         1.050927e-01        
4.459982e+00         2.476509e-01         1.297592e-01         1.017107e-01         1.088937e-01         1.122332e-01        
1.673040e+01         1.800066e-01         1.539718e-01         1.116687e-01         1.080509e-01         9.952485e-02        
1.042907e+01         2.340248e-01         1.345093e-01         1.275277e-01         1.256660e-01         1.173769e-01        
5.201286e+01         2.242964e-01         1.390881e-01         1.108501e-01         1.355170e-01         1.008014e-01        
5.767472e-02         5.495614e-02         6.053218e-02         5.337114e-02         5.736189e-02         4.556934e-02        
8.307478e-01         1.223690e-01         1.038538e-01         1.243205e-01         8.788135e-02         8.905964e-02        
1.519808e+00         1.975160e-01         9.877993e-02         1.017600e-01         1.018064e-01         1.056826e-01        
7.362372e+00         1.536110e-01         1.343063e-01         1.084182e-01         9.843119e-02         9.911165e-02        
3.421541e+00         2.577648e-01         1.503421e-01         1.143225e-01         9.266070e-02         1.006974e-01        
3.799418e+00         1.804281e-01         1.232127e-01         1.216479e-01         1.078617e-01         1.161071e-01        
4.178230e+00         2.059081e-01         1.602699e-01         1.185628e-01         1.227802e-01         1.323411e-01        
3.734581e+00         1.671386e-01         1.212044e-01         1.730071e-01         1.153967e-01         1.250419e-01        
3.943179e+00         2.312593e-01         1.548145e-01         1.237767e-01         1.138483e-01         1.140970e-01        
4.456629e+00         1.819006e-01         1.284602e-01         1.349317e-01         1.341032e-01         1.226033e-01        
6.466442e+00         2.151491e-01         1.148560e-01         1.217004e-01         1.334560e-01         1.234633e-01        
6.005818e+00         2.273981e-01         1.379945e-01         1.585041e-01         8.659963e-02         1.058860e-01        
6.071492e+00         2.018029e-01         1.367874e-01         1.212260e-01         1.044103e-01         1.175958e-01        
4.530409e+00         1.998099e-01         1.400141e-01         1.257073e-01         1.382218e-01         9.388293e-02        
3.660692e+00         1.998435e-01         1.300457e-01         1.305763e-01         1.541221e-01         1.083339e-01        
4.112967e+00         2.254216e-01         1.349230e-01         1.200474e-01         1.058739e-01         1.291005e-01        
2.946231e+00         1.919073e-01         1.461919e-01         1.176049e-01         1.301399e-01         1.217488e-01        
3.675318e+00         2.226421e-01         1.381347e-01         1.128406e-01         1.266477e-01         1.055345e-01        
3.313437e+00         1.880403e-01         1.247359e-01         1.162321e-01         1.233119e-01         1.207974e-01        
4.023968e+00         2.097763e-01         1.143154e-01         1.304278e-01         1.430033e-01         1.039660e-01        
3.409187e+00         1.944518e-01         1.208574e-01         1.340960e-01         1.088145e-01         1.121640e-01        
3.796372e+00         1.899240e-01         1.426970e-01         1.066584e-01         1.508303e-01         1.337502e-01        
6.281137e+00         2.015281e-01         1.343298e-01         1.236877e-01         1.424042e-01         1.307324e-01        
3.809996e+00         1.808453e-01         1.319486e-01         1.151749e-01         1.624466e-01         1.229598e-01        
2.647771e+00         1.942144e-01         1.205540e-01         1.273632e-01         1.148463e-01         1.053343e-01        
7.157656e+00         2.077331e-01         1.399439e-01         1.373226e-01         1.224792e-01         1.239017e-01        
5.082508e+00         1.918592e-01         1.406768e-01         1.106084e-01         1.099028e-01         1.158095e-01        
1.831186e+01         2.037779e-01         1.274516e-01         1.221748e-01         1.268110e-01         1.215398e-01        
1.640457e+01         2.129492e-01         1.154779e-01         1.274754e-01         1.225876e-01         1.144702e-01        
1.756495e+01         1.733496e-01         1.160317e-01         1.052869e-01         1.393599e-01         1.060124e-01        
2.797213e+01         1.879334e-01         1.761523e-01         1.158534e-01         1.237687e-01         1.058414e-01        
1.112030e+02         1.846789e-01         1.166708e-01         1.211971e-01         1.411029e-01         1.179167e-01        
1.876922e+01         1.823152e-01         1.427903e-01         1.521829e-01         1.076381e-01         1.279194e-01        
1.106272e+01         1.989477e-01         1.424949e-01         1.216045e-01         1.171164e-01         1.281802e-01        
1.517688e+01         2.118034e-01         1.387442e-01         1.158557e-01         1.112901e-01         1.933272e-01        
1.679503e+01         1.835463e-01         1.278410e-01         1.337355e-01         1.111651e-01         1.241817e-01        
1.603887e+01         1.886808e-01         1.317735e-01         1.193974e-01         1.040824e-01         1.246339e-01        
2.267639e+01         1.880016e-01         1.258582e-01         1.320382e-01         1.239790e-01         1.312962e-01        
1.712764e+01         1.922600e-01         1.275158e-01         1.289686e-01         1.193513e-01         1.184657e-01        
1.764981e+01         2.036272e-01         1.276083e-01         1.192274e-01         1.155816e-01         1.476844e-01        
1.699888e+01         2.041534e-01         1.404987e-01         1.179477e-01         1.267749e-01         1.362404e-01        
1.722712e+01         2.098570e-01         1.198967e-01         1.234066e-01         1.219577e-01         1.035611e-01        
1.774683e+01         2.259050e-01         1.342475e-01         1.129732e-01         1.170445e-01         1.049216e-01        
1.640934e+01         2.142722e-01         1.144768e-01         1.254111e-01         1.223998e-01         1.124186e-01        
5.901455e+01         2.345141e-01         1.360210e-01         1.343956e-01         1.075838e-01         1.012052e-01        
1.942032e+01         1.928002e-01         1.245345e-01         1.195108e-01         1.320559e-01         1.132487e-01        
1.905314e+01         1.952919e-01         1.247202e-01         1.540096e-01         1.079789e-01         1.276420e-01        
2.011507e+01         1.909567e-01         1.361370e-01         1.095894e-01         1.131597e-01         1.319193e-01        
1.995709e+01         1.907187e-01         1.464715e-01         1.282244e-01         1.101133e-01         1.249438e-01        
1.905157e+01         2.048093e-01         1.342844e-01         1.176489e-01         1.211326e-01         1.235517e-01        
3.310068e+01         1.912145e-01         1.394144e-01         1.218389e-01         1.155975e-01         1.136305e-01        
5.556000e-02         5.165865e-02         5.767472e-02         4.556934e-02         5.751744e-02         5.767472e-02        
7.358402e-01         1.090080e-01         1.220883e-01         9.268671e-02         1.065436e-01         1.010629e-01        
3.805393e-01         1.578283e-01         1.019810e-01         1.090153e-01         1.041047e-01         1.111918e-01        
6.383391e-01         1.614626e-01         1.222191e-01         1.175537e-01         1.174749e-01         1.087663e-01        
9.814274e-01         2.202947e-01         1.645325e-01         1.026065e-01         1.015147e-01         9.848121e-02        
1.192827e+00         1.796331e-01         1.255674e-01         1.093018e-01         1.157106e-01         1.279478e-01        
2.642822e+00         1.957548e-01         1.226573e-01         1.474721e-01         1.368579e-01         1.206164e-01        
4.521901e+00         1.945288e-01         1.344906e-01         1.483228e-01         1.182080e-01         1.164309e-01        
3.725898e+00         2.439928e-01         1.086426e-01         1.138119e-01         1.259373e-01         1.100761e-01        
3.535758e+00         2.300617e-01         1.302788e-01         9.960297e-02         1.121526e-01         1.276013e-01        
4.451574e+00         1.893205e-01         1.448572e-01         1.437999e-01         1.058271e-01         1.045295e-01        
5.137175e+00         1.817253e-01         1.221297e-01         1.101243e-01         1.218007e-01         1.126323e-01        
2.764390e+00         2.038827e-01         1.354243e-01         1.110579e-01         1.145410e-01         1.269186e-01        
2.291453e+00         2.041062e-01         1.619128e-01         1.238424e-01         1.274659e-01         1.112109e-01        
2.867983e+00         2.522975e-01         1.319510e-01         9.926239e-02         1.091631e-01         1.066396e-01        
3.282150e+00         1.724082e-01         1.121283e-01         1.171270e-01         1.215000e-01         1.186612e-01        
2.464100e+00         2.189672e-01         1.349636e-01         1.096788e-01         1.180445e-01         1.278343e-01        
2.482696e+00         1.720073e-01         1.385388e-01         1.086508e-01         1.149215e-01         1.088172e-01        
4.061319e+00         2.197596e-01         1.180379e-01         1.215620e-01         1.199109e-01         1.110572e-01        
2.805552e+00         1.843204e-01         1.316425e-01         1.292538e-01         1.199599e-01         1.102011e-01        
4.269898e+00         1.934974e-01         1.205521e-01         1.216995e-01         1.214284e-01         1.265188e-01        
3.687991e+00         1.732924e-01         1.483692e-01         1.209232e-01         1.271996e-01         1.105057e-01        
2.603250e+00         1.986714e-01         1.289443e-01         1.293442e-01         1.152822e-01         1.399930e-01        
2.909211e+00         2.033830e-01         1.634071e-01         1.049235e-01         1.115032e-01         1.138136e-01        
2.274540e+00         1.949005e-01         1.280157e-01         1.411112e-01         1.187214e-01         1.202997e-01        
2.638226e+00         1.962979e-01         1.553518e-01         1.389927e-01         1.026545e-01         1.310095e-01        
3.920150e+00         1.884176e-01         1.278281e-01         1.146673e-01         1.147150e-01         1.224402e-01        
2.135036e+00         1.823129e-01         1.250548e-01         1.215215e-01         1.193726e-01         1.120652e-01        
3.718938e+00         1.953714e-01         1.267169e-01         1.160107e-01         1.182160e-01         1.312477e-01        
4.911271e+00         1.854287e-01         1.236003e-01         1.195595e-01         1.820843e-01         1.147593e-01        
2.491695e+00         2.167238e-01         1.458193e-01         1.193084e-01         1.345865e-01         1.027201e-01        
2.706710e+00         2.064551e-01         1.457099e-01         1.386661e-01         1.160826e-01         1.151388e-01        
2.604413e+00         1.842014e-01         1.265693e-01         1.078713e-01         1.310236e-01         1.071218e-01        
3.160669e+00         1.641719e-01         1.382092e-01         1.168570e-01         1.153544e-01         1.024964e-01        
2.439196e+00         1.948380e-01         1.192437e-01         1.166843e-01         1.216673e-01         1.136453e-01        
2.448698e+00         2.054431e-01         1.335932e-01         1.055225e-01         1.118851e-01         1.260865e-01        
2.283828e+00         2.046674e-01         1.353171e-01         1.136455e-01         1.203253e-01         1.121676e-01        
2.631469e+00         1.826141e-01         1.836268e-01         1.067748e-01         1.329748e-01         1.108984e-01        
2.314036e+00         2.118986e-01         1.206539e-01         1.235058e-01         1.163802e-01         1.193890e-01        
2.548203e+00         1.851786e-01         1.463208e-01         1.319621e-01         1.160969e-01         1.079193e-01        
2.394583e+00         2.247031e-01         1.569028e-01         1.131813e-01         1.416258e-01         1.112372e-01        
2.480904e+00         1.743777e-01         1.185277e-01         1.432894e-01         1.261380e-01         1.177604e-01        
3.768361e+00         1.956998e-01         1.234358e-01         9.907584e-02         1.161447e-01         1.254106e-01        
2.630534e+00         2.020930e-01         1.376616e-01         1.357342e-01         1.190774e-01         1.209053e-01        
2.765332e+00         2.047148e-01         1.290849e-01         1.500739e-01         1.030367e-01         1.163168e-01        
2.838119e+00         1.860921e-01         1.355358e-01         1.086611e-01         1.113660e-01         1.078131e-01        
2.873610e+00         2.039977e-01         1.464932e-01         1.279370e-01         1.148605e-01         1.227884e-01        
2.379992e+00         2.200081e-01         1.370021e-01         1.234226e-01         1.060211e-01         1.231236e-01        
4.499544e+00         2.275953e-01         1.467444e-01         1.190853e-01         1.285877e-01         1.193883e-01        
2.213958e+00         2.073290e-01         1.368659e-01         1.176814e-01         1.088807e-01         1.081251e-01        
2.621308e+00         1.995045e-01         1.279112e-01         1.082906e-01         1.096215e-01         1.255982e-01        
5.736189e-02         6.148242e-02         5.556000e-02         5.751744e-02         5.556000e-02         5.337114e-02        
8.305611e-01         1.254015e-01         9.786788e-02         9.743720e-02         8.882438e-02         1.029862e-01        
1.190788e+00         1.508744e-01         1.175054e-01         1.017984e-01         9.994776e-02         1.235248e-01        
1.294832e+00         1.600424e-01         1.389929e-01         1.154571e-01         1.063615e-01         1.082811e-01        
3.211421e+00         1.823120e-01         1.604562e-01         1.123860e-01         1.034179e-01         1.156719e-01        
2.725458e+00         2.123012e-01         1.216387e-01         1.494984e-01         1.124666e-01         1.215126e-01        
2.776455e+00         1.823081e-01         1.315716e-01         1.224533e-01         1.254650e-01         1.265869e-01        
2.508253e+00         1.947981e-01         1.870317e-01         1.106873e-01         1.277221e-01         1.479996e-01        
3.217324e+00         1.895380e-01         1.330549e-01         1.359770e-01         1.213180e-01         1.282577e-01        
2.384053e+00         2.119040e-01         1.445527e-01         1.480614e-01         1.083653e-01         1.091083e-01        
2.199075e+00         1.832397e-01         1.336055e-01         1.302624e-01         1.198394e-01         1.215072e-01        
2.480748e+00         1.736337e-01         1.307941e-01         1.315085e-01         1.228179e-01         1.181085e-01        
2.515564e+00         1.792334e-01         1.145157e-01         1.219898e-01         1.037769e-01         1.426006e-01        
2.202984e+00         2.194850e-01         1.383675e-01         9.999462e-02         1.174536e-01         1.205342e-01        
2.606603e+00         1.723096e-01         1.371726e-01         1.202631e-01         1.132270e-01         1.083393e-01        
2.688397e+00         2.261492e-01         1.543523e-01         1.582514e-01         1.112591e-01         1.101089e-01        
2.948049e+00         1.800590e-01         1.418540e-01         1.336040e-01         1.508207e-01         1.356118e-01        
3.020483e+00         2.433972e-01         1.431652e-01         1.118142e-01         1.443656e-01         1.258287e-01        
2.905145e+00         2.043454e-01         1.325077e-01         1.046078e-01         1.142679e-01         1.140961e-01        
2.576149e+00         1.888060e-01         1.530951e-01         1.148876e-01         1.094580e-01         9.372176e-02        
2.581431e+00         2.020856e-01         1.603758e-01         1.047095e-01         1.096304e-01         1.198416e-01        
2.279401e+00         1.904516e-01         1.331985e-01         1.398208e-01         1.336207e-01         1.089324e-01        
3.339265e+00         2.290799e-01         1.185442e-01         1.302090e-01         1.174138e-01         1.026553e-01        
2.380570e+00         2.264917e-01         1.530078e-01         1.265107e-01         1.209026e-01         1.155160e-01        
3.335195e+00         2.246371e-01         1.397104e-01         1.215803e-01         1.335728e-01         1.123130e-01        
3.161218e+00         1.842478e-01         1.336884e-01         1.212753e-01         1.379255e-01         1.285680e-01        
2.633748e+00         1.904226e-01         1.144976e-01         1.371962e-01         1.187070e-01         1.163909e-01        
2.666393e+00         1.844639e-01         2.081100e-01         1.210626e-01         1.131942e-01         1.209606e-01        
2.728095e+00         2.043852e-01         1.328697e-01         1.292557e-01         1.100058e-01         1.083043e-01        
2.255944e+00         2.064414e-01         1.448162e-01         1.138982e-01         1.159595e-01         1.286090e-01        
2.790284e+00         2.141116e-01         1.312454e-01         1.539939e-01         1.354710e-01         1.029328e-01        
2.237605e+00         2.035668e-01         1.357683e-01         1.113388e-01         1.169625e-01         1.093228e-01        
2.479532e+00         1.984825e-01         1.551945e-01         1.204225e-01         1.118223e-01         1.224667e-01        
2.554805e+00         1.740241e-01         1.300634e-01         1.328810e-01         1.264580e-01         1.103077e-01        
2.918163e+00         2.135610e-01         1.180915e-01         1.232436e-01         1.274104e-01         1.127707e-01        
2.500931e+00         1.914635e-01         1.352689e-01         1.223345e-01         1.352862e-01         1.126102e-01        
2.270664e+00         2.503361e-01         1.305801e-01         1.091812e-01         1.397189e-01         1.123838e-01        
2.467575e+00         1.886215e-01         1.294309e-01         1.417451e-01         1.339453e-01         1.169504e-01        
2.464982e+00         1.820596e-01         1.377047e-01         1.084579e-01         1.186927e-01         1.090099e-01        
2.713217e+00         1.906503e-01         1.232237e-01         1.197953e-01         1.088313e-01         1.170713e-01        
3.122445e+00         1.821298e-01         1.108671e-01         1.202296e-01         1.169286e-01         1.357303e-01        
2.754628e+00         2.067764e-01         1.520861e-01         1.157395e-01         1.447049e-01         1.038980e-01        
2.455763e+00         1.890002e-01         1.343296e-01         9.964762e-02         1.274628e-01         1.210502e-01        
2.423218e+00         2.138711e-01         1.369722e-01         1.349218e-01         1.270064e-01         1.528232e-01        
2.828499e+00         1.949517e-01         1.099085e-01         1.208084e-01         1.267775e-01         1.276974e-01        
2.578733e+00         2.017022e-01         1.284153e-01         1.651781e-01         1.186245e-01         1.120063e-01        
2.618863e+00         1.818195e-01         1.494852e-01         1.102210e-01         1.270976e-01         1.236685e-01        
3.046205e+00         1.702819e-01         1.528468e-01         1.174300e-01         1.357686e-01         1.141146e-01        
2.377344e+00         2.185080e-01         1.198697e-01         1.143588e-01         1.044487e-01         1.083090e-01        
2.610029e+00         1.928720e-01         1.239231e-01         1.072049e-01         1.264646e-01         1.063683e-01        
3.050525e+00         2.208710e-01         1.409238e-01         1.304142e-01         1.157502e-01         1.264963e-01        
5.849092e-02         5.307885e-02         5.330619e-02         5.736189e-02         5.530488e-02         5.849092e-02        
7.957365e-01         1.126720e-01         9.144362e-02         1.101133e-01         1.066987e-01         9.775063e-02        
1.261873e+00         1.690595e-01         9.870722e-02         9.241302e-02         1.099807e-01         1.077717e-01        
6.237314e+00         1.581189e-01         1.437637e-01         9.845936e-02         9.680134e-02         1.208694e-01        
2.841090e+00         1.566619e-01         1.194171e-01         1.036572e-01         1.143913e-01         1.049810e-01        
3.414008e+00         1.846622e-01         1.097881e-01         1.188512e-01         1.030637e-01         1.138354e-01        
4.270180e+00         2.093088e-01         1.135612e-01         1.075141e-01         1.112304e-01         1.307023e-01        
3.106460e+00         2.264234e-01         1.428780e-01         1.399999e-01         1.275946e-01         1.138385e-01        
3.981028e+00         2.190428e-01         1.217805e-01         1.256631e-01         1.128479e-01         1.360272e-01        
3.186731e+00         1.867821e-01         1.193628e-01         1.153068e-01         1.227650e-01         1.099024e-01        
3.381509e+00         2.140462e-01         1.283583e-01         1.371385e-01         1.140135e-01         1.009974e-01        
3.217907e+00         2.112518e-01         1.186181e-01         1.036829e-01         1.026672e-01         1.094640e-01        
4.499455e+00         1.716844e-01         1.169598e-01         1.168188e-01         1.182621e-01         1.200628e-01        
4.448889e+00         1.919622e-01         1.469059e-01         1.293311e-01         1.299704e-01         1.392276e-01        
4.270481e+00         2.050604e-01         1.746587e-01         1.165116e-01         1.095310e-01         1.248582e-01        
2.802432e+00         1.848162e-01         1.170222e-01         1.211871e-01         1.212631e-01         1.157298e-01        
2.235067e+00         2.238351e-01         1.413462e-01         1.008176e-01         1.063240e-01         1.232641e-01        
3.362531e+00         1.885653e-01         1.303641e-01         1.279997e-01         1.066520e-01         1.382527e-01        
4.751673e+00         1.875272e-01         1.219813e-01         1.150152e-01         1.163257e-01         1.268590e-01        
2.699034e+00         1.975868e-01         1.556993e-01         1.326287e-01         1.465837e-01         1.204410e-01        
2.909273e+00         1.881777e-01         1.295954e-01         1.015407e-01         1.507935e-01         1.222011e-01        
3.796840e+00         2.057969e-01         1.335601e-01         1.129302e-01         1.079758e-01         1.250991e-01        
4.008801e+00         1.911248e-01         1.425112e-01         1.019989e-01         1.194516e-01         1.360479e-01        
3.107937e+00         1.768125e-01         1.343247e-01         1.287490e-01         1.100421e-01         1.205266e-01        
5.408673e+00         2.153646e-01         1.607908e-01         1.113899e-01         1.029431e-01         1.166317e-01        
4.352364e+00         2.040887e-01         1.472942e-01         1.272778e-01         9.913263e-02         1.077381e-01        
2.892482e+00         2.441689e-01         1.318702e-01         1.225894e-01         1.128853e-01         1.342587e-01        
2.872213e+00         2.599223e-01         1.288883e-01         1.035386e-01         1.184623e-01         1.119984e-01        
2.682856e+00         2.024304e-01         1.155823e-01         1.076400e-01         1.006794e-01         1.173175e-01        
3.287859e+00         2.061099e-01         1.206368e-01         1.018864e-01         1.013187e-01         1.124866e-01        
3.446870e+00         1.924328e-01         1.260858e-01         1.059173e-01         9.994887e-02         1.281573e-01        
2.857924e+00         2.292659e-01         1.259131e-01         1.248656e-01         1.093689e-01         1.045035e-01        
2.722988e+00         2.119482e-01         1.363456e-01         1.249640e-01         1.211714e-01         1.181210e-01        
2.833305e+00         1.941765e-01         1.297383e-01         1.274318e-01         1.167825e-01         1.059134e-01        
2.642087e+00         1.843829e-01         1.344393e-01         9.965431e-02         1.270511e-01         1.078221e-01        
2.879468e+00         1.964962e-01         1.623282e-01         1.186031e-01         1.310866e-01         1.452852e-01        
3.832809e+00         2.093341e-01         1.213193e-01         1.136462e-01         1.197688e-01         1.145581e-01        
3.002745e+00         1.994419e-01         1.184715e-01         1.332763e-01         1.141080e-01         1.091049e-01        
3.000920e+00         2.074333e-01         1.148955e-01         1.260397e-01         1.199200e-01         9.977254e-02        
2.722039e+00         2.567698e-01         1.430422e-01         1.092040e-01         1.091848e-01         1.021121e-01        
2.544195e+00         2.288194e-01         1.173084e-01         1.181873e-01         1.272643e-01         1.303702e-01        
4.101756e+00         1.899019e-01         1.177725e-01         1.249648e-01         1.161436e-01         1.097910e-01        
3.239452e+00         2.045740e-01         1.496281e-01         1.388077e-01         9.867821e-02         1.054976e-01        
2.910921e+00         2.115236e-01         1.413292e-01         1.167463e-01         1.170883e-01         1.147108e-01        
2.819634e+00         2.196293e-01         1.623331e-01         1.030684e-01         1.086345e-01         1.032544e-01        
2.975986e+00         1.882583e-01         1.324588e-01         9.918493e-02         9.093402e-02         1.075191e-01        
3.496291e+00         1.924813e-01         1.285047e-01         1.098788e-01         1.082058e-01         1.068941e-01        
2.463157e+00         2.155743e-01         1.226722e-01         1.455593e-01         1.122188e-01         1.082416e-01        
2.793864e+00         1.940813e-01         1.365472e-01         1.281801e-01         1.133680e-01         1.022562e-01        
3.214226e+00         1.898015e-01         1.386116e-01         1.051461e-01         1.279129e-01         1.168966e-01        
2.920069e+00         1.831327e-01         1.225811e-01         1.534464e-01         1.120429e-01         1.029360e-01        
5.781466e-02         5.982718e-02         6.148242e-02         5.530488e-02         5.110598e-02         6.126000e-02        
8.426768e-01         1.263119e-01         1.005954e-01         1.326638e-01         9.309156e-02         9.648008e-02        
3.119606e+00         1.789351e-01         1.156920e-01         9.507284e-02         9.861537e-02         1.020413e-01        
5.211144e+00         1.532473e-01         1.429572e-01         1.055096e-01         1.058543e-01         1.011526e-01        
3.008616e+00         2.589099e-01         1.589357e-01         1.149364e-01         9.835178e-02         1.122784e-01        
6.043179e+00         2.183439e-01         1.359967e-01         1.260892e-01         1.010155e-01         1.148574e-01        
3.454605e+00         2.357710e-01         1.374216e-01         1.143863e-01         1.150632e-01         1.252138e-01        
2.583576e+00         2.446148e-01         1.579970e-01         1.295895e-01         1.113771e-01         1.382585e-01        
3.055962e+00         2.256003e-01         1.239731e-01         1.071641e-01         1.268260e-01         1.133237e-01        
2.722309e+00         1.924492e-01         1.350368e-01         1.355450e-01         1.041395e-01         1.222720e-01        
2.737695e+00         2.068996e-01         1.353934e-01         1.198688e-01         1.115874e-01         1.062968e-01        
2.840596e+00         1.927281e-01         1.200843e-01         1.086332e-01         1.111958e-01         1.074473e-01        
2.424875e+00         2.015446e-01         1.294333e-01         1.309148e-01         1.102364e-01         1.165799e-01        
2.635528e+00         2.306478e-01         1.304560e-01         1.347320e-01         1.062003e-01         1.300705e-01        
2.228541e+00         2.077280e-01         1.406366e-01         1.132378e-01         1.199314e-01         1.644157e-01        
2.873044e+00         1.923470e-01         1.455330e-01         1.185062e-01         1.342345e-01         1.122271e-01        
6.076253e+00         2.084740e-01         1.217577e-01         1.053448e-01         1.168026e-01         1.218757e-01        
3.191813e+00         2.037663e-01         1.382527e-01         1.079390e-01         1.284010e-01         1.072905e-01        
2.791768e+00         1.944948e-01         1.387157e-01         1.120745e-01         1.117832e-01         1.104563e-01        
3.035559e+00         2.005903e-01         1.355242e-01         1.132857e-01         9.797360e-02         1.425012e-01        
2.796138e+00         1.944728e-01         1.355545e-01         1.318742e-01         1.238233e-01         1.398712e-01        
3.524120e+00         2.097474e-01         1.265935e-01         1.189736e-01         1.194537e-01         1.251968e-01        
3.540712e+00         2.060268e-01         1.529218e-01         9.651504e-02         1.024618e-01         1.541660e-01        
5.342997e+00         2.068812e-01         1.308126e-01         1.217991e-01         1.281699e-01         1.231720e-01        
2.868731e+00         1.873609e-01         1.365888e-01         1.088035e-01         1.299378e-01         1.118141e-01        
4.717431e+00         2.011968e-01         1.429140e-01         1.276266e-01         1.358031e-01         1.397018e-01        
2.825444e+00         1.803439e-01         1.399344e-01         1.254746e-01         1.170065e-01         1.377600e-01        
2.384788e+00         2.122669e-01         1.237734e-01         1.099323e-01         1.045428e-01         1.159270e-01        
